ID,行政區,地址,店名
05c50eb4-8407-41ed-bb47-692e181bf6ec,大安區,台北市大安區真正基隆漁蝦,真正基隆漁蝦
05fc19b7-5950-4569-b209-46de0399422a,大安區,台北市大安區遠東SOGO復興館-J&NINA,遠東SOGO復興館-J&NINA
0604bb12-b189-4e5e-842e-2123ae61dbe8,大安區,台北市大安區遠東SOGO敦化館-SOCIE HAIR,遠東SOGO敦化館-SOCIE HAIR
061c41e3-6be9-42e5-8cb2-0b85fbccd806,大安區,台北市大安區BonBlack黑洞蒔司 法式可麗餅 低GI寡醣飲品、低GI寡醣珍珠奶茶專賣店,BonBlack黑洞蒔司 法式可麗餅 低GI寡醣飲品、低GI寡醣珍珠奶茶專賣店
064b2de1-f02c-4e86-b3f7-5040726198d4,大安區,台北市大安區遠東SOGO敦化館-SOCIE,遠東SOGO敦化館-SOCIE
065a1a55-d76b-4598-be8e-832b04562d84,大安區,台北市大安區遠東SOGO忠孝館-想想咖哩,遠東SOGO忠孝館-想想咖哩
06943fd1-3bef-4497-b9c0-4322abf9a60f,大安區,台北市大安區遠企購物中心-Georg Jensen,遠企購物中心-Georg Jensen
06c7d981-1046-4416-a133-44ce18b41563,大安區,台北市大安區韓鶴亭 頂好總店,韓鶴亭 頂好總店
07695d78-f926-4bc6-aa7a-d4df34979a71,大安區,台北市大安區前傳手作皮革,前傳手作皮革
07772571-9c4a-4922-888d-aacd7cf489ea,大安區,台北市大安區遠東SOGO忠孝館-寶瑪襪帕,遠東SOGO忠孝館-寶瑪襪帕
077bb66e-6a12-416e-86d4-e3d3aa423d12,大安區,台北市大安區Louisa Coffee 路易莎咖啡(正義國宅門市),Louisa Coffee 路易莎咖啡(正義國宅門市)
07801467-cda1-45c5-9011-193041159f08,大安區,台北市大安區藝碟小菜有限公司,藝碟小菜有限公司
078ad5d4-4cf7-4635-b3ec-d13c994cb27c,大安區,台北市大安區遠東SOGO復興館-mia mia,遠東SOGO復興館-mia mia
079b6aaa-7477-4676-9e90-bebfa0b2418e,大安區,台北市大安區遠東SOGO復興館-GRAFF,遠東SOGO復興館-GRAFF
07b0a678-5dc2-47f3-b6fa-f33f476e3de9,大安區,台北市大安區I'm PASTA 和平店,I'm PASTA 和平店
07b5381e-1f5a-4d5a-93e0-7e1c1d471f73,大安區,台北市大安區遠東SOGO忠孝館-FLORIS,遠東SOGO忠孝館-FLORIS
0801b65a-1862-43f4-bd2d-ebfaa6285df6,大安區,台北市大安區ABV加勒比海餐酒館,ABV加勒比海餐酒館
080a2704-e8c7-4e49-8d9e-cc1272fbb6f0,大安區,台北市大安區遠東SOGO復興館-La Trinitaine法國布列塔尼酥餅,遠東SOGO復興館-La Trinitaine法國布列塔尼酥餅
08605307-ed6d-424c-ac2c-89cbab429d17,大安區,台北市大安區遠東SOGO忠孝館-TEMPUR,遠東SOGO忠孝館-TEMPUR
089407f9-0d1a-4605-9309-937c01ed3e06,大安區,台北市大安區醇一,醇一
0894275f-7242-4a30-8772-e684b19980ee,大安區,台北市大安區棉花田生機園地-忠孝216巷,棉花田生機園地-忠孝216巷
08a08d55-d11e-41a6-959b-bd953dc4c587,大安區,台北市大安區幸福可可手工巧克力,幸福可可手工巧克力
0914b804-1286-432f-a388-49b0e74e5362,大安區,台北市大安區遠東SOGO敦化館-會安越南宮廷火鍋,遠東SOGO敦化館-會安越南宮廷火鍋
095d92f8-36bf-4b77-8027-5eae31f51896,大安區,台北市大安區遠東SOGO忠孝館-TESCOM,遠東SOGO忠孝館-TESCOM
09c775b4-9ac7-4710-9c22-1d0777f9d549,大安區,台北市大安區遠東SOGO敦化館-老長壽,遠東SOGO敦化館-老長壽
09cf9c74-6943-4409-a2a3-4b363a89a1e8,大安區,台北市大安區遠東SOGO忠孝館-MOONSTAR,遠東SOGO忠孝館-MOONSTAR
09f9da3f-fd99-4578-8de3-887590144abc,大安區,台北市大安區寶島眼鏡延吉街分公司,寶島眼鏡延吉街分公司
0a1fca69-5652-42e7-ba5c-68c9164a1aa7,大安區,台北市大安區遠東SOGO忠孝館-李春枝,遠東SOGO忠孝館-李春枝
0a205b4e-33eb-4ef7-870c-9cd421aacf18,大安區,台北市大安區爵林堅果坊,爵林堅果坊
0a305ea5-c013-4315-af52-8c02bdb374d9,大安區,台北市大安區仨星馬餐館,仨星馬餐館
0a347974-3f63-42c0-8a9f-3648286a6388,大安區,台北市大安區遠東SOGO忠孝館-AIGLE,遠東SOGO忠孝館-AIGLE
0a7e8d89-9048-41e2-a3d4-148e8211a4d4,大安區,台北市大安區遠東SOGO復興館-琉璃工房,遠東SOGO復興館-琉璃工房
0a8a56e4-8f36-4aaa-a4c6-25014f7098ea,大安區,台北市大安區植宿餐飲股份有限公司,植宿餐飲股份有限公司
0a9e12ed-b3f0-4529-9e18-6bc129bb94bd,大安區,台北市大安區遠東SOGO忠孝館-Kinloch Anderson,遠東SOGO忠孝館-Kinloch Anderson
0ab88765-f602-46b3-be4c-f04c07768331,大安區,台北市大安區龍涎居好湯 仁愛復興店,龍涎居好湯 仁愛復興店
0aba6c2a-3c47-4335-9778-c5b94b49c55f,大安區,台北市大安區遠東SOGO忠孝館-WHIPLE,遠東SOGO忠孝館-WHIPLE
0acfad9e-bd39-4961-83d0-07d14ae994af,大安區,台北市大安區遠東SOGO忠孝館-HUGO BOSS,遠東SOGO忠孝館-HUGO BOSS
0ad659ff-bfb0-4b13-919f-c76445e843e7,大安區,台北市大安區屈臣氏科技店,屈臣氏科技店
0ad7ff3a-9088-433c-b0ad-1b01cf2ce41f,大安區,台北市大安區遠東SOGO忠孝館-芳美 SAN-X,遠東SOGO忠孝館-芳美 SAN-X
0adee55c-da2f-4134-afd1-400136effb6e,大安區,台北市大安區遠東SOGO敦化館-極源品,遠東SOGO敦化館-極源品
0ae2af18-c91c-4961-8c3b-edd529cbb2ca,大安區,台北市大安區玉和皮鞋有限公司,玉和皮鞋有限公司
0aee73ee-bf24-408f-858b-04c92a295d26,大安區,台北市大安區VEGE CREEK 蔬河,VEGE CREEK 蔬河
0b08b2f2-b3ad-4a7f-8a4f-1e315967df91,大安區,台北市大安區遠東SOGO忠孝館-La Vie Aisee,遠東SOGO忠孝館-La Vie Aisee
0b10211b-24a6-45b3-8eb3-feda39e6d0a6,大安區,台北市大安區遠東SOGO敦化館1F-綜合收銀台,遠東SOGO敦化館1F-綜合收銀台
0b12a7ce-9552-4c3a-ab2f-9cebd98552fc,大安區,台北市大安區遠企購物中心-FCUK,遠企購物中心-FCUK
0b350357-9f36-46f2-b5c9-a1cf5710a304,大安區,台北市大安區遠東SOGO忠孝館-培芝家電,遠東SOGO忠孝館-培芝家電
0b4fa65d-1bc8-46bb-8ddf-d2d43446699a,大安區,台北市大安區維康醫療用品,維康醫療用品
0b92d88c-6f7a-43ba-b7a6-95e1f12ccdec,大安區,台北市大安區遠東SOGO復興館-JINS,遠東SOGO復興館-JINS
0b97682e-fd31-4d2f-994e-f72803ade3cd,大安區,台北市大安區二手書店,二手書店
0b9b7eb1-e5a5-4e81-8ac6-f6b0a45128bb,大安區,台北市大安區中天眼鏡股份有限公司建國三分公司,中天眼鏡股份有限公司建國三分公司
0bf589d1-9ce4-43f1-9e65-e9d1e8063f29,大安區,台北市大安區遠東SOGO忠孝館-MAMMUT,遠東SOGO忠孝館-MAMMUT
0bfb3c03-99b5-4c92-880e-c5ce77d7d341,大安區,台北市大安區德芙生醫科技股份有限公司,德芙生醫科技股份有限公司
0c27ba44-9e43-491a-8be5-19e98e59eb48,大安區,台北市大安區豆舖子-光復店,豆舖子-光復店
0c31269b-6d88-4ec6-920c-744a3e2ddc31,大安區,台北市大安區聖德科斯生機食品-台大門市,聖德科斯生機食品-台大門市
0c31ba7c-0bfd-4cd8-878d-097c77ae7568,大安區,台北市大安區遠東SOGO敦化館-CELINE,遠東SOGO敦化館-CELINE
0c3b70c8-fbb3-4fb2-a765-d4d6e684b16f,大安區,台北市大安區龍涎居師大店,龍涎居師大店
0c755850-5ee7-4913-9724-e267049d1172,大安區,台北市大安區遠東SOGO忠孝館-水滴娃娃,遠東SOGO忠孝館-水滴娃娃
0cbf14c1-d9d5-4b2c-8f00-adc8341c82da,大安區,台北市大安區貓眼商行,貓眼商行
0cc4cd54-2b87-4465-8027-64bc6fde464f,大安區,台北市大安區老協珍股份有限公司安和分公司,老協珍股份有限公司安和分公司
0d08e109-8d21-4cba-8230-d0e094b28639,大安區,台北市大安區遠東SOGO忠孝館-306綜合收銀台,遠東SOGO忠孝館-306綜合收銀台
0d53d9d0-fa85-46b7-acb8-175ada2acfa6,大安區,台北市大安區遠東SOGO復興館-TRAVELER,遠東SOGO復興館-TRAVELER
0d581071-832c-49aa-8d5f-813d19a7c404,大安區,台北市大安區遠東SOGO忠孝館-DYSON,遠東SOGO忠孝館-DYSON
0d780517-e193-47d7-b04e-f6bc24b51235,大安區,台北市大安區遠東SOGO忠孝館-法徠麗香水,遠東SOGO忠孝館-法徠麗香水
0da7d932-642a-4455-afe5-59afa980d9a8,大安區,台北市大安區天仁CHAFFEE 大安店,天仁CHAFFEE 大安店
0db4ff96-5e24-485a-b79f-450b31e78656,大安區,台北市大安區長庚生物科技股份有限公司台北大安門市,長庚生物科技股份有限公司台北大安門市
0db70c79-53be-43c5-9eb9-feb30cbfbcfb,大安區,台北市大安區遠東SOGO復興館-TORY BURCH,遠東SOGO復興館-TORY BURCH
0db80947-98be-4379-bf29-da82032ff27a,大安區,台北市大安區杏一醫療用品股份有限公司台北仁愛院內門市部,杏一醫療用品股份有限公司台北仁愛院內門市部
0df4b43e-c8bc-43b0-bc04-50c29874bd51,大安區,台北市大安區遠東SOGO復興館-hengstyle恆隆行,遠東SOGO復興館-hengstyle恆隆行
0e067543-e32a-4474-a1e8-1dad26fc4e08,大安區,台北市大安區遠東SOGO忠孝館-MIOPANE,遠東SOGO忠孝館-MIOPANE
0e231f51-4304-452f-9ae2-7bcf07402e86,大安區,台北市大安區色瞇瞇海報龍,色瞇瞇海報龍
0e278f75-b27d-4582-b49f-d8f078a1434b,大安區,台北市大安區料杯杯台北大安店,料杯杯台北大安店
0e3ef602-e86e-4711-b786-4ab41163e6d1,大安區,台北市大安區遠東SOGO忠孝館-麗嬰玩具 SANRIO,遠東SOGO忠孝館-麗嬰玩具 SANRIO
0e482424-e5c2-4bb7-a20f-e4984bbff4bd,大安區,台北市大安區樂樂咖啡坊,樂樂咖啡坊
0e67e35c-7dde-4d55-8861-9731da54654a,大安區,台北市大安區COMEBUY科技大樓店,COMEBUY科技大樓店
