ID,行政區,地址,店名
0eec49e5-3965-4ff4-9b78-d6fecc18b5dd,中山區,台北市中山區麗晶精品-WANGLILING,麗晶精品-WANGLILING
0f03cbd4-95e2-40c8-826c-e86be1ed3ceb,中山區,台北市中山區天辣企業有限公司,天辣企業有限公司
0f554ea6-063f-4c6b-944b-af467438affe,中山區,台北市中山區盛枝有限公司,盛枝有限公司
0fae5bad-062c-4b09-9706-8303b1328fc9,中山區,台北市中山區一鷺國際餐飲有限公司大直分公司,一鷺國際餐飲有限公司大直分公司
0fc8e2f1-bf90-4f26-8f55-8088253ea4be,中山區,台北市中山區好食國際投資股份有限公司客美多龍江分公司,好食國際投資股份有限公司客美多龍江分公司
1000ca6f-b6c3-4b13-a93d-a6d1929d9ff2,中山區,台北市中山區馨心農園,馨心農園
10306dc7-5fbe-4350-bb4e-6aa35beb3437,中山區,台北市中山區京站-柚子花花青春客家菜,京站-柚子花花青春客家菜
103a96a1-7460-49c2-9995-9d7a8e5043f1,中山區,台北市中山區美麗華影城,美麗華影城
1059c4ed-8dfb-4518-a504-4323240fd393,中山區,台北市中山區好味全市集-東冠行,好味全市集-東冠行
1064bc32-ef5e-4a75-8ced-d0583b77ab17,中山區,台北市中山區淘憩時光 親子餐廳,淘憩時光 親子餐廳
108316d1-9314-4b1e-bba2-270f003ee3f4,中山區,台北市中山區台灣塩酥雞股份有限公司,台灣塩酥雞股份有限公司
10f7ac5d-8bbc-4233-9c80-853c43a22535,中山區,台北市中山區誠品生活股份有限公司南西分公司,誠品生活股份有限公司南西分公司
114977f0-aec1-45f6-9919-74e6180bfdab,中山區,台北市中山區Metro Taipei x LOUISA COFFEE旗艦店,Metro Taipei x LOUISA COFFEE旗艦店
115e8a82-1258-4ef6-ac36-a718fd9b3b39,中山區,台北市中山區好味全市集-萃茶風,好味全市集-萃茶風
115ffcea-21db-4ce4-8bff-21fe977cbae3,中山區,台北市中山區好味全市集-歐吧噠韓餐,好味全市集-歐吧噠韓餐
