ID,行政區,地址,店名
96ab1425-39c3-4028-91f7-ed8a9e2f55be,中山區,台北市中山區皇家玫瑰旅館雙城館,皇家玫瑰旅館雙城館
971c803d-db9f-49c8-ae7b-8b8fba7950fb,中山區,台北市中山區神旺商務酒店,神旺商務酒店
9c570fc3-d10a-4a5c-bed7-73a4e9ae3eef,中山區,台北市中山區雲富大飯店,雲富大飯店
9c80893e-c3b5-4267-9e18-f565301a46cb,中山區,台北市中山區好駐旅館,好駐旅館
9faf4062-2f47-4c3f-acb7-0226ffc0899c,中山區,台北市中山區方舟旅店 長安復興,方舟旅店 長安復興
a582b89f-8164-44e1-8f34-db456a6a4612,中山區,台北市中山區北城大飯店,北城大飯店
a65477f2-7938-40c8-833a-548bb9466531,中山區,台北市中山區台北大直英迪格酒店,台北大直英迪格酒店
a7d01340-5537-4d92-8535-116318d0c2d8,中山區,台北市中山區錦棧商旅,錦棧商旅
ad33a773-457f-4f16-9f7b-5c80873a2f7e,中山區,台北市中山區香城大飯店豪悅分店,香城大飯店豪悅分店
b51a9162-fd04-4ecc-bdb5-e667b5745f26,中山區,台北市中山區老爺商務會館(老爺會館台北南西),老爺商務會館(老爺會館台北南西)
b5ec4e7f-0da7-40a8-a914-709a00695056,中山區,台北市中山區國王大飯店,國王大飯店
b6725e89-80ec-4b1c-a647-e0241c46b3e0,中山區,台北市中山區富裕自由旅店-林森館,富裕自由旅店-林森館
bf5b95d5-dd73-45b4-a307-b31be8fa1ae2,中山區,台北市中山區九昱晴美,九昱晴美
c547099d-5aed-4ac4-98e8-0ba96a062548,中山區,台北市中山區尚美精旅,尚美精旅
c576a7e9-6386-44b9-bccc-9c3b311f054e,中山區,台北市中山區鴨川旅館,鴨川旅館
cf851f70-e8a3-47b1-8242-644402178b61,中山區,台北市中山區洛碁大飯店山水閣,洛碁大飯店山水閣
cfe9c2a3-20d4-4842-a7b9-174e40df08f9,中山區,台北市中山區翔雁文旅(靜好文旅by墾趣),翔雁文旅(靜好文旅by墾趣)
d1eb3087-f2a8-4a2b-be14-e9b5eafd922a,中山區,台北市中山區喜瑞飯店,喜瑞飯店
d637b076-ee9e-4730-bcf3-6e3d6569cc77,中山區,台北市中山區柔美商旅,柔美商旅
d867301e-6b3e-4f49-9949-db448ef410b5,中山區,台北市中山區上賓大飯店,上賓大飯店
e1682c42-1f43-4b04-a258-84bb827c970e,中山區,台北市中山區晴悅旅店,晴悅旅店
e1da5a3c-572d-4f71-a7ca-99a2f3035817,中山區,台北市中山區洛碁大飯店協美,洛碁大飯店協美
e7684567-6265-47a0-864f-e9b338023d09,中山區,台北市中山區台北國際飯店,台北國際飯店
e88b2a25-e19e-442c-95e1-f23d57ac4e4a,中山區,台北市中山區台北中山意舍酒店,台北中山意舍酒店
e9ccdc1c-a2aa-43cf-98d8-e000230011ec,中山區,台北市中山區雀客旅館松江,雀客旅館松江
f0d05771-2235-426b-8c38-32266b3b887e,中山區,台北市中山區豪爵旅館,豪爵旅館
f705a34b-95e5-44eb-a4c8-9bc549f3f8c8,中山區,台北市中山區瑞絲逸旅店,瑞絲逸旅店
f80c9d6c-1463-4b9f-9f41-772b90dedef3,中山區,台北市中山區新舍商旅-林森館,新舍商旅-林森館
f8669353-6389-4a12-8ef0-64073eb32806,中山區,台北市中山區大地清旅,大地清旅
ff6ba50f-b4fb-4aa9-b17b-0d6263a28b83,中山區,台北市中山區首都唯客樂飯店,首都唯客樂飯店
ffd35605-2909-4b11-a69d-4803d99286bc,中山區,台北市中山區旅城驛鎮,旅城驛鎮
